Longitude,Latitude
77.1804,27.8044
77.1781,27.8025
77.1692,27.8006
77.1622,27.7906
77.1640,27.7869
77.1687,27.7849
77.1756,27.7872
77.1889,27.7984
77.1866,27.8105
77.1875,27.8150
77.1938,27.8219
77.1968,27.8194
77.2021,27.8126
77.2057,27.8055
77.2068,27.8011
77.2168,27.7955
77.2222,27.7977
77.2269,27.7961
77.2287,27.7931
77.2273,27.7887
77.2317,27.7858
77.2409,27.7904
77.2528,27.7976
77.2570,27.8053
77.2581,27.8093
77.2625,27.8161
77.2675,27.8120
77.2758,27.8066
77.2793,27.8028
77.2906,27.8017
77.2954,27.7998
77.3011,27.7937
77.3041,27.7880
77.3037,27.7760
77.3015,27.7717
77.3015,27.7690
77.3030,27.7647
77.3028,27.7612
77.3017,27.7601
77.3013,27.7565
77.3053,27.7492
77.3060,27.7447
77.3097,27.7428
77.3121,27.7402
77.3123,27.7387
77.3107,27.7369
77.2963,27.7298
77.2976,27.7187
77.3024,27.7132
77.3085,27.7139
77.3173,27.7112
77.3203,27.7127
77.3245,27.7132
77.3305,27.7111
77.3365,27.6962
77.3375,27.6758
77.3393,27.6624
77.3323,27.6378
77.3132,27.6173
77.3112,27.6117
77.3258,27.5969
77.3281,27.5960
77.3384,27.5766
77.3304,27.5711
77.3312,27.5686
77.3384,27.5496
77.3325,27.5385
77.3612,27.5185
77.3762,27.5186
77.3824,27.5166
77.3833,27.5115
77.3896,27.5054
77.3920,27.5020
77.3916,27.4936
77.3924,27.4861
77.3936,27.4819
77.3964,27.4778
77.4074,27.4764
77.4114,27.4727
77.4155,27.4661
77.4254,27.4648
77.4288,27.4555
77.4273,27.4510
77.4207,27.4473
77.4183,27.4422
77.4170,27.4382
77.4152,27.4254
77.4251,27.4189
77.4300,27.4050
77.4319,27.3992
77.4616,27.3876
77.4666,27.3843
77.4759,27.3877
77.4870,27.3856
77.4972,27.3814
77.5022,27.3774
77.5039,27.3741
77.5080,27.3728
77.5094,27.3678
77.5157,27.3627
77.5678,27.3332
77.5727,27.3301
77.5745,27.3267
77.5804,27.3285
77.6163,27.3383
77.6155,27.3254
77.6089,27.3119
77.6033,27.3099
77.6001,27.3047
77.5970,27.3047
77.5917,27.3027
77.5917,27.3006
77.5983,27.2964
77.6031,27.2949
77.6094,27.2817
77.6141,27.2792
77.6113,27.2743
77.6066,27.2727
77.6090,27.2651
77.6128,27.2603
77.6233,27.2638
77.6258,27.2623
77.6296,27.2555
77.6389,27.2471
77.6391,27.2471
77.6380,27.2425
77.6384,27.2407
77.6442,27.2389
77.6432,27.2318
77.6420,27.2148
77.6478,27.2145
77.6550,27.2118
77.6672,27.2071
77.6730,27.2004
77.6720,27.1951
77.6654,27.1861
77.6612,27.1828
77.6546,27.1756
77.6433,27.1744
77.6254,27.1744
77.6225,27.1750
77.6148,27.1748
77.6051,27.1685
77.6041,27.1643
77.6059,27.1589
77.6065,27.1541
77.5981,27.1480
77.5937,27.1480
77.5921,27.1448
77.5924,27.1401
77.5959,27.1372
77.5973,27.1291
77.5957,27.1262
77.5908,27.1231
77.5747,27.1221
77.5561,27.1158
77.5458,27.1151
77.5444,27.1156
77.5395,27.1113
77.5321,27.1097
77.5294,27.1041
77.5208,27.1058
77.5138,27.1081
77.5082,27.1029
77.5023,27.0992
77.4990,27.0958
77.4984,27.0952
77.4994,27.0940
77.5110,27.0939
77.5147,27.0919
77.5138,27.0914
77.5174,27.0895
77.5182,27.0881
77.5177,27.0798
77.5147,27.0741
77.5143,27.0704
77.5214,27.0672
77.5265,27.0665
77.5292,27.0671
77.5414,27.0774
77.5463,27.0807
77.5542,27.0772
77.5632,27.0786
77.5657,27.0780
77.5684,27.0725
77.5657,27.0690
77.5669,27.0663
77.5668,27.0603
77.5652,27.0540
77.5611,27.0516
77.5589,27.0488
77.5682,27.0393
77.5751,27.0416
77.5839,27.0393
77.5888,27.0371
77.5906,27.0317
77.5943,27.0312
77.5988,27.0288
77.6156,27.0274
77.6195,27.0249
77.6220,27.0219
77.6243,27.0169
77.6274,27.0155
77.6433,27.0272
77.6520,27.0226
77.6570,27.0227
77.6599,27.0250
77.6633,27.0303
77.6708,27.0489
77.6733,27.0516
77.6782,27.0505
77.6843,27.0449
77.6849,27.0398
77.6820,27.0329
77.6937,27.0195
77.6957,27.0161
77.6966,27.0070
77.6990,27.0057
77.7086,27.0011
77.7139,26.9980
77.7176,27.0000
77.7223,27.0003
77.7210,27.0057
77.7202,27.0140
77.7222,27.0261
77.7265,27.0315
77.7384,27.0327
77.7394,27.0276
77.7439,27.0237
77.7550,27.0228
77.7462,27.0109
77.7455,27.0087
77.7425,27.0063
77.7425,27.0057
77.7461,27.0029
77.7397,26.9979
77.7390,26.9911
77.7363,26.9882
77.7233,26.9882
77.7146,26.9917
77.7099,26.9877
77.7012,26.9843
77.6919,26.9790
77.6686,26.9692
77.6653,26.9669
77.6596,26.9681
77.6566,26.9741
77.6526,26.9749
77.6489,26.9738
77.6048,26.9460
77.5981,26.9403
77.5918,26.9440
77.5848,26.9423
77.5186,26.9155
77.4958,26.9058
77.4825,26.9038
77.4648,26.8927
77.4552,26.8896
77.4555,26.8804
77.4542,26.8767
77.4505,26.8750
77.4418,26.8776
77.4365,26.8679
77.4318,26.8659
77.4265,26.8670
77.4225,26.8670
77.4262,26.8531
77.4215,26.8488
77.4175,26.8428
77.4228,26.8368
77.4272,26.8317
77.4382,26.8089
77.4319,26.7924
77.4286,26.7858
77.4273,26.7761
77.4286,26.7701
77.4389,26.7758
77.4453,26.7775
77.4510,26.7807
77.4560,26.7804
77.4643,26.7696
77.4617,26.7658
77.4573,26.7621
77.4483,26.7468
77.4804,26.7539
77.4864,26.7610
77.4933,26.7670
77.4843,26.7824
77.4810,26.7878
77.4823,26.7941
77.4866,26.8012
77.4980,26.8480
77.5020,26.8465
77.5067,26.8474
77.5137,26.8451
77.5154,26.8414
77.5123,26.8383
77.5120,26.8280
77.5144,26.8246
77.5207,26.8220
77.5284,26.8246
77.5474,26.8217
77.5564,26.8220
77.5648,26.8246
77.5688,26.8274
77.5721,26.8320
77.5962,26.8417
77.6002,26.8425
77.6045,26.8328
77.6119,26.8396
77.6132,26.8445
77.6162,26.8485
77.6249,26.8467
77.6573,26.8564
77.6670,26.8624
77.6717,26.8741
77.6747,26.8746
77.6784,26.8783
77.6823,26.8792
77.6864,26.8783
77.6937,26.8729
77.6977,26.8800
77.7054,26.8803
77.7158,26.8813
77.7198,26.8867
77.7205,26.8930
77.7199,26.8967
77.7179,26.8996
77.7108,26.9030
77.7189,26.9164
77.7290,26.9258
77.7406,26.9269
77.7443,26.9232
77.7487,26.9269
77.7651,26.9380
77.7731,26.9326
77.7815,26.9277
77.7992,26.9283
77.8053,26.9285
77.8086,26.9257
77.8146,26.9228
77.8213,26.9262
77.8263,26.9210
77.8364,26.9196
77.8494,26.9124
77.8715,26.9055
77.8768,26.8992
77.8821,26.8960
77.8848,26.8923
77.8901,26.8895
77.8961,26.8897
77.9008,26.8951
77.9028,26.9011
77.9009,26.9117
77.8986,26.9154
77.8969,26.9200
77.9066,26.9240
77.9093,26.9208
77.9082,26.9168
77.9096,26.9143
77.9219,26.9146
77.9288,26.9128
77.9321,26.9100
77.9377,26.9021
77.9630,26.9126
77.9658,26.9110
77.9648,26.9072
77.9668,26.9030
77.9706,26.8997
77.9751,26.8975
77.9803,26.8977
77.9850,26.9014
77.9919,26.9109
77.9984,26.9099
78.0067,26.9107
78.0141,26.9084
78.0163,26.9050
78.0191,26.8974
78.0217,26.8948
78.0221,26.8902
78.0176,26.8820
78.0279,26.8762
78.0164,26.8638
78.0176,26.8616
78.0220,26.8609
78.0272,26.8622
78.0311,26.8655
78.0376,26.8770
78.0397,26.8773
78.0459,26.8749
78.0478,26.8748
78.0477,26.8777
78.0448,26.8821
78.0443,26.8845
78.0452,26.9029
78.0422,26.9154
78.0486,26.9138
78.0525,26.9149
78.0571,26.9133
78.0605,26.9159
78.0629,26.9149
78.0679,26.9103
78.0728,26.9076
78.0868,26.9020
78.0894,26.9029
78.0899,26.9057
78.0883,26.9099
78.0986,26.9040
78.1015,26.9050
78.1028,26.9099
78.0991,26.9206
78.0954,26.9291
78.0987,26.9306
78.1021,26.9309
78.1127,26.9275
78.1152,26.9382
78.1131,26.9419
78.1094,26.9449
78.1079,26.9483
78.1080,26.9500
78.1113,26.9532
78.1149,26.9549
78.1271,26.9555
78.1461,26.9531
78.1527,26.9521
78.1631,26.9527
78.1737,26.9487
78.2013,26.9403
78.2052,26.9389
78.2083,26.9398
78.2159,26.9540
78.2205,26.9477
78.2294,26.9413
78.2306,26.9368
78.2327,26.9337
78.2473,26.9307
78.2612,26.9318
78.2618,26.9302
78.2595,26.9162
78.2543,26.9097
78.2527,26.9046
78.2482,26.9006
78.2325,26.8955
78.2298,26.8939
78.2266,26.8826
78.2049,26.8774
78.2005,26.8786
78.1911,26.8886
78.1969,26.8721
78.2008,26.8624
78.2045,26.8556
78.2140,26.8485
78.2116,26.8385
78.2098,26.8361
78.2028,26.8323
78.1921,26.8298
78.1733,26.8326
78.1676,26.8320
78.1610,26.8270
78.1794,26.8012
78.1804,26.7970
78.1798,26.7936
78.1761,26.7915
78.1598,26.7911
78.1458,26.7917
78.1405,26.7936
78.1313,26.7992
78.1190,26.8026
78.1129,26.8026
78.1055,26.8008
78.0998,26.7970
78.0954,26.7894
78.0957,26.7718
78.0971,26.7694
78.1005,26.7664
78.1110,26.7621
78.1148,26.7588
78.1161,26.7546
78.1117,26.7497
78.0960,26.7438
78.0892,26.7381
78.0868,26.7318
78.0865,26.7245
78.0890,26.7007
78.0881,26.6867
78.0857,26.6831
78.0786,26.6803
78.0754,26.6782
78.0694,26.6785
78.0651,26.6796
78.0609,26.6818
78.0562,26.6859
78.0491,26.6898
78.0431,26.6911
78.0316,26.6913
78.0192,26.6976
78.0119,26.7001
77.9922,26.7026
77.9886,26.7000
77.9757,26.6833
77.9605,26.6715
77.9479,26.6650
77.9399,26.6627
77.9239,26.6650
77.9036,26.6662
77.8946,26.6622
77.8909,26.6545
77.8902,26.6405
77.8888,26.6328
77.8794,26.6203
77.8704,26.6186
77.8514,26.6160
77.8424,26.6152
77.8254,26.6052
77.8204,26.5998
77.8184,26.5939
77.8244,26.5844
77.8247,26.5727
77.8177,26.5602
77.8043,26.5514
77.7977,26.5503
77.7830,26.5526
77.7580,26.5506
77.7500,26.5467
77.7394,26.5427
77.7307,26.5299
77.7270,26.5154
77.7210,26.5085
77.7140,26.5043
77.6950,26.5009
77.6860,26.5026
77.6780,26.5055
77.6710,26.5097
77.6677,26.5083
77.6547,26.4972
77.6464,26.4938
77.6394,26.4892
77.6201,26.4770
77.6167,26.4719
77.6154,26.4665
77.6087,26.4593
77.5991,26.4542
77.5791,26.4511
77.5691,26.4431
77.5591,26.4408
77.5515,26.4406
77.5472,26.4363
77.5425,26.4295
77.5299,26.4180
77.5059,26.4129
77.4939,26.4136
77.4750,26.4146
77.4590,26.4112
77.4277,26.4069
77.4254,26.4021
77.4264,26.3955
77.4337,26.3875
77.4397,26.3787
77.4394,26.3730
77.4368,26.3681
77.4155,26.3681
77.4078,26.3690
77.4018,26.3687
77.3945,26.3667
77.3859,26.3624
77.3829,26.3624
77.3789,26.3638
77.3662,26.3715
77.3603,26.3695
77.3085,26.3216
77.3082,26.3150
77.5847,30.4088
77.5864,30.4080
77.5870,30.4081
77.5878,30.4085
77.5911,30.4091
77.5925,30.4095
77.5978,30.4089
77.5990,30.4089
77.6027,30.4084
77.6041,30.4088
77.6060,30.4095
77.6071,30.4096
77.6082,30.4102
77.6092,30.4104
77.6112,30.4076
77.6145,30.4058
77.6169,30.4053
77.6182,30.4053
77.6221,30.4048
77.6305,30.4109
77.6329,30.4112
77.6366,30.4092
77.6394,30.4071
77.6399,30.4064
77.6414,30.4054
77.6430,30.4045
77.6445,30.4026
77.6457,30.4020
77.6476,30.3981
77.6519,30.3955
77.6553,30.3948
77.6581,30.3940
77.6597,30.3939
77.6603,30.3937
77.6613,30.3932
77.6615,30.3927
77.6624,30.3917
77.6630,30.3906
77.6637,30.3875
77.6632,30.3847
77.6641,30.3840
77.6669,30.3837
77.6718,30.3839
77.6733,30.3857
77.6739,30.3846
77.6770,30.3808
77.6775,30.3791
77.6798,30.3756
77.6803,30.3743
77.6827,30.3714
77.6839,30.3696
77.6843,30.3682
77.6860,30.3669
77.6871,30.3646
77.7177,30.3361
77.7297,30.3315
77.7324,30.3299
77.7377,30.3282
77.7402,30.3283
77.7426,30.3276
77.7483,30.3254
77.7513,30.3246
77.7571,30.3210
77.7587,30.3201
77.7607,30.3191
77.7627,30.3185
77.7650,30.3174
77.7730,30.3131
77.7773,30.3099
77.7832,30.3064
77.7843,30.3055
77.7889,30.3037
77.7993,30.2976
77.8091,30.2922
77.8124,30.2908
77.8241,30.2864
77.8287,30.2847
77.8328,30.2838
77.8363,30.2823
77.8403,30.2812
77.8425,30.2803
77.8476,30.2788
77.8519,30.2766
77.8559,30.2739
77.8579,30.2724
77.8610,30.2714
77.8655,30.2705
77.8689,30.2721
77.8715,30.2744
77.8740,30.2742
77.8799,30.2719
77.8822,30.2705
77.8902,30.2682
77.8916,30.2674
77.8964,30.2660
77.9003,30.2644
77.9036,30.2627
77.9080,30.2607
77.9103,30.2593
77.9168,30.2562
77.9200,30.2541
77.9219,30.2517
77.9239,30.2498
77.9254,30.2487
77.9282,30.2478
77.9315,30.2470
77.9303,30.2430
77.9298,30.2418
77.9293,30.2400
77.9271,30.2364
77.9232,30.2318
77.9218,30.2297
77.9181,30.2248
77.9145,30.2218
77.9114,30.2188
77.9076,30.2170
77.9044,30.2152
77.9031,30.2131
77.9023,30.2098
77.9004,30.2058
77.8990,30.1949
77.8983,30.1923
77.8971,30.1882
77.8960,30.1863
77.8901,30.1804
77.8879,30.1788
77.8794,30.1697
77.8766,30.1670
77.8733,30.1639
77.8720,30.1630
77.8687,30.1588
77.8655,30.1551
77.8650,30.1521
77.8644,30.1499
77.8613,30.1441
77.8599,30.1416
77.8579,30.1381
77.8553,30.1336
77.8523,30.1309
77.8505,30.1287
77.8481,30.1245
77.8447,30.1195
77.8427,30.1168
77.8385,30.1123
77.8375,30.1114
77.8361,30.1100
77.8328,30.1080
77.8306,30.1072
77.8284,30.1061
77.8266,30.1055
77.8253,30.1047
77.8240,30.1013
77.8219,30.0989
77.8219,30.0969
77.8179,30.0916
77.8152,30.0902
77.8131,30.0896
77.8107,30.0895
77.8081,30.0902
77.8055,30.0920
77.8028,30.0946
77.8010,30.0962
77.7987,30.0979
77.7977,30.0989
77.7950,30.1006
77.7939,30.1011
77.7919,30.1019
77.7896,30.1015
77.7864,30.1000
77.7860,30.0991
77.7851,30.0968
77.7828,30.0933
77.7817,30.0909
77.7801,30.0892
77.7787,30.0854
77.7773,30.0824
77.7759,30.0777
77.7752,30.0763
77.7719,30.0725
77.7698,30.0684
77.7690,30.0681
77.7679,30.0669
77.7653,30.0631
77.7644,30.0609
77.7615,30.0554
77.7583,30.0505
77.7576,30.0482
77.7582,30.0465
77.7598,30.0449
77.7620,30.0432
77.7639,30.0422
77.7657,30.0397
77.7726,30.0337
77.7733,30.0330
77.7739,30.0321
77.7723,30.0263
77.7694,30.0238
77.7678,30.0229
77.7629,30.0216
77.7597,30.0204
77.7576,30.0195
77.7491,30.0141
77.7464,30.0113
77.7446,30.0088
77.7432,30.0060
77.7408,29.9941
77.7368,29.9907
77.7301,29.9875
77.7310,29.9843
77.7441,29.9719
77.7450,29.9676
77.7401,29.9589
77.7327,29.9550
77.7295,29.9519
77.7290,29.9456
77.7207,29.9390
77.7189,29.9328
77.7242,29.9301
77.7288,29.9286
77.7296,29.9228
77.7311,29.9113
77.7272,29.9090
77.7248,29.9059
77.7201,29.9028
77.7175,29.8946
77.7130,29.8916
77.7111,29.8881
77.7030,29.8898
77.7025,29.8857
77.7032,29.8785
77.7033,29.8677
77.7060,29.8637
77.7096,29.8595
77.7133,29.8565
77.7301,29.8531
77.7309,29.8419
77.7292,29.8376
77.7390,29.8303
77.7423,29.8246
77.7440,29.8163
77.7413,29.8114
77.7422,29.8095
77.7493,29.8044
77.7647,29.7855
77.7605,29.7813
77.7607,29.7788
77.7654,29.7757
77.7657,29.7637
77.7616,29.7558
77.7609,29.7527
77.7619,29.7438
77.7674,29.7378
77.7679,29.7306
77.7638,29.7261
77.7577,29.7159
77.7620,29.7118
77.7698,29.7099
77.7827,29.7083
77.7949,29.7005
77.7974,29.6978
77.7892,29.6859
77.7925,29.6819
77.8045,29.6769
77.8111,29.6725
77.8213,29.6690
77.8290,29.6693
77.8384,29.6755
77.8407,29.6794
77.8429,29.6813
77.8471,29.6806
77.8486,29.6842
77.8541,29.6889
77.8585,29.6881
77.8700,29.6988
77.8739,29.7020
77.8772,29.7004
77.8822,29.7000
77.8868,29.7007
77.9102,29.6989
77.9048,29.7026
77.9064,29.7041
77.9084,29.7029
77.9095,29.7038
77.9080,29.7053
77.9096,29.7064
77.9107,29.7055
77.9162,29.7117
77.9202,29.7139
77.9249,29.7127
77.9272,29.7146
77.9305,29.7131
77.9367,29.7139
77.9390,29.7148
77.9425,29.7124
77.9494,29.7077
77.9462,29.7038
77.9423,29.7020
77.9411,29.7000
77.9463,29.6955
77.9431,29.6916
77.9449,29.6914
77.9438,29.6894
77.9447,29.6894
77.9454,29.6872
77.9473,29.6871
77.9518,29.6857
77.9541,29.6813
77.9567,29.6790
77.9583,29.6768
77.9616,29.6724
77.9623,29.6703
77.9692,29.6739
77.9713,29.6758
77.9722,29.6757
77.9721,29.6747
77.9728,29.6725
77.9716,29.6705
77.9705,29.6686
77.9694,29.6666
77.9691,29.6645
77.9689,29.6625
77.9679,29.6615
77.9667,29.6595
77.9654,29.6555
77.9717,29.6446
77.9745,29.6444
77.9754,29.6443
77.9770,29.6421
77.9747,29.6381
77.9731,29.6320
77.9749,29.6225
77.9754,29.6183
77.9768,29.6140
77.9746,29.6111
77.9663,29.6117
77.9599,29.6123
77.9582,29.6145
77.9557,29.6168
77.9519,29.6160
77.9497,29.6131
77.9504,29.6110
77.9510,29.6078
77.9532,29.6024
77.9509,29.5984
77.9488,29.5955
77.9483,29.5914
77.9473,29.5904
77.9482,29.5904
77.9498,29.5881
77.9516,29.5869
77.9532,29.5847
77.9560,29.5844
77.9599,29.5862
77.9617,29.5860
77.9663,29.5845
77.9674,29.5857
77.9696,29.5852
77.9727,29.5831
77.9730,29.5833
77.9770,29.5833
77.9788,29.5854
77.9810,29.5878
77.9823,29.5890
77.9838,29.5881
77.9846,29.5846
77.9840,29.5799
77.9808,29.5688
77.9788,29.5682
77.9768,29.5638
77.9771,29.5581
77.9789,29.5541
77.9942,29.5551
78.0166,29.5546
78.0193,29.5541
78.0326,29.5517
78.0369,29.5526
78.0383,29.5614
78.0372,29.5653
78.0426,29.5719
78.0407,29.5753
78.0373,29.5778
78.0365,29.5809
78.0439,29.5931
78.0507,29.5981
78.0593,29.6016
78.0732,29.5999
78.0785,29.5995
78.0821,29.6018
78.0906,29.6248
78.0942,29.6280
78.0968,29.6306
78.0975,29.6308
78.1148,29.6452
78.1391,29.6761
78.1659,29.6795
78.1822,29.6916
78.1923,29.7066
78.2213,29.7176
78.2314,29.7041
78.2648,29.7268
78.2819,29.7423
78.3029,29.7576
78.3385,29.7925
78.3860,29.7739
78.4126,29.7724
78.4243,29.7617
78.4321,29.7581
78.4522,29.7521
78.4647,29.7510
78.4736,29.7485
78.4876,29.7414
78.4902,29.7249
78.5003,29.7153
78.5018,29.7117
78.5060,29.6939
78.5074,29.6908
78.5072,29.6770
78.5076,29.6729
78.5096,29.6685
78.5092,29.6597
78.5115,29.6507
78.5177,29.6392
78.5255,29.6298
78.5274,29.6244
78.5305,29.6239
78.5612,29.5937
78.5765,29.5806
78.6052,29.5618
78.6152,29.5579
78.6215,29.5529
78.6396,29.5478
78.6504,29.5407
78.6766,29.5214
78.7083,29.5094
78.7266,29.5087
78.7315,29.5057
78.7391,29.5050
78.7423,29.5012
78.7658,29.4838
78.7748,29.4809
78.7855,29.4760
78.7970,29.4760
78.8114,29.4698
78.8167,29.4686
78.8238,29.4697
78.8301,29.4685
78.8658,29.4596
78.8754,29.4600
78.8827,29.4578
78.8901,29.4575
78.8960,29.4562
78.9003,29.4562
78.9198,29.4601
78.9071,29.4518
78.9004,29.4467
78.8906,29.4164
78.8872,29.4090
78.8828,29.4048
78.8728,29.3986
78.8702,29.3924
78.8660,29.3931
78.8626,29.3946
78.8602,29.3939
78.8589,29.3915
78.8600,29.3893
78.8598,29.3877
78.8568,29.3856
78.8404,29.3799
78.8363,29.3814
78.8325,29.3813
78.8319,29.3766
78.8363,29.3714
78.8288,29.3682
78.8239,29.3684
78.8118,29.3723
78.8110,29.3803
78.8150,29.3853
78.8116,29.3847
78.8090,29.3829
78.8078,29.3803
78.8068,29.3732
78.7888,29.3293
78.7415,29.3326
78.7277,29.3314
78.7257,29.3300
78.7259,29.3251
78.7286,29.3190
78.7273,29.3175
78.7211,29.3195
78.7198,29.3184
78.7141,29.3193
78.7139,29.3174
78.7208,29.3123
78.7276,29.3128
78.7314,29.3110
78.7389,29.3063
78.7468,29.3027
78.7611,29.2933
78.7655,29.2899
78.7668,29.2859
78.7586,29.2867
78.7815,29.2712
78.7860,29.2730
78.7874,29.2653
78.7899,29.2630
78.7929,29.2626
78.7999,29.2579
78.8138,29.2523
78.8161,29.2538
78.8229,29.2558
78.8276,29.2579
78.8313,29.2607
78.8423,29.2543
78.8452,29.2581
78.8467,29.2583
78.8506,29.2622
78.8526,29.2613
78.8538,29.2592
78.8544,29.2554
78.8579,29.2522
78.8641,29.2495
78.8710,29.2407
78.8730,29.2323
78.8696,29.2295
78.8701,29.2285
78.8829,29.2253
78.8845,29.2195
78.8869,29.2178
78.8910,29.2165
78.8921,29.2149
78.8877,29.2103
78.8936,29.2048
78.8992,29.2026
78.8972,29.1987
78.8943,29.1959
78.8991,29.1906
78.9013,29.1827
78.9057,29.1803
78.9057,29.1775
78.9024,29.1745
78.9045,29.1706
78.9033,29.1677
78.9057,29.1652
78.9048,29.1632
78.8996,29.1614
78.8950,29.1568
78.8959,29.1558
78.8983,29.1549
78.9004,29.1506
78.9145,29.1490
78.9208,29.1529
78.9337,29.1542
78.9444,29.1496
78.9489,29.1528
78.9515,29.1597
78.9561,29.1604
78.9608,29.1616
78.9613,29.1632
78.9606,29.1659
78.9623,29.1668
78.9666,29.1656
78.9732,29.1608
78.9790,29.1548
78.9926,29.1336
78.9954,29.1293
78.9947,29.1254
78.9984,29.1229
79.0006,29.1166
79.0066,29.1205
79.0170,29.1179
79.0219,29.1189
79.0261,29.1216
79.0297,29.1254
79.0310,29.1302
79.0277,29.1330
79.0088,29.1362
79.0086,29.1394
79.0120,29.1449
79.0105,29.1530
79.0110,29.1572
79.0170,29.1540
79.0215,29.1508
79.0264,29.1499
79.0287,29.1524
79.0274,29.1559
79.0218,29.1673
79.0231,29.1708
79.0261,29.1720
79.0382,29.1663
79.0461,29.1547
79.0544,29.1552
79.0595,29.1563
79.0729,29.1520
79.0922,29.1367
79.1007,29.1317
79.1085,29.1304
79.1136,29.1307
79.1422,29.1197
79.1440,29.1066
79.1432,29.0990
79.1370,29.0909
79.1370,29.0693
79.1437,29.0601
79.1654,29.0513
79.1602,29.0433
79.1542,29.0329
79.1545,29.0274
79.1583,29.0229
79.1641,29.0206
79.1656,29.0173
79.1686,29.0159
79.1776,29.0196
79.1849,29.0180
79.1830,29.0242
79.1976,29.0221
79.1991,29.0253
79.2040,29.0291
79.2112,29.0237
79.2215,29.0173
79.2377,29.0068
79.2394,28.9999
79.2439,28.9965
79.2500,28.9922
79.2580,28.9869
79.2643,28.9821
79.2685,28.9774
79.2705,28.9754
79.2737,28.9729
79.2789,28.9648
79.2860,28.9605
79.2955,28.9543
79.2989,28.9531
79.3015,28.9529
79.3047,28.9539
79.3072,28.9585
79.3122,28.9581
79.3166,28.9568
79.3210,28.9568
79.3288,28.9554
79.3651,28.9620
79.3674,28.9600
79.3690,28.9577
79.3707,28.9546
79.3722,28.9512
79.3725,28.9476
79.3749,28.9394
79.3770,28.9370
79.3793,28.9363
79.3850,28.9373
79.3894,28.9383
79.3956,28.9368
79.4014,28.9323
79.4026,28.9290
79.4014,28.9214
79.3990,28.9170
79.4001,28.9110
79.4004,28.8956
79.3957,28.8854
79.4019,28.8773
79.4043,28.8749
79.4048,28.8711
79.4049,28.8675
79.4062,28.8623
79.4088,28.8580
79.4112,28.8559
79.4171,28.8558
79.4196,28.8553
79.4239,28.8552
79.4275,28.8573
79.4398,28.8610
79.4478,28.8601
79.4551,28.8601
79.4597,28.8592
79.4647,28.8628
79.4678,28.8649
79.4766,28.8672
79.4866,28.8646
79.4914,28.8626
79.4969,28.8624
79.5025,28.8628
79.5072,28.8633
79.5101,28.8647
79.5141,28.8676
79.5200,28.8733
79.5226,28.8763
79.5259,28.8820
79.5299,28.8869
79.5365,28.8925
79.5387,28.8924
79.5433,28.8907
79.5505,28.8842
79.5525,28.8815
79.5540,28.8785
79.5537,28.8748
79.5517,28.8682
79.5513,28.8661
79.5512,28.8632
79.5499,28.8602
79.5477,28.8543
79.5482,28.8501
79.5509,28.8459
79.5572,28.8457
79.5594,28.8467
79.5623,28.8479
79.5719,28.8490
79.5743,28.8493
79.5766,28.8503
79.5788,28.8524
79.5820,28.8558
79.5923,28.8666
79.5981,28.8649
79.6087,28.8667
79.6190,28.8676
79.6240,28.8627
79.6411,28.8565
79.6433,28.8532
79.6439,28.8529
79.6541,28.8487
79.6595,28.8477
79.6662,28.8483
79.6673,28.8500
79.6671,28.8541
79.6843,28.8574
79.6864,28.8670
79.6881,28.8682
79.6923,28.8683
79.6971,28.8703
79.7019,28.8699
79.7052,28.8702
79.7056,28.8724
79.7067,28.8752
79.7096,28.8792
79.7156,28.8818
79.7181,28.8828
79.7284,28.8851
79.7373,28.8826
79.7404,28.8832
79.7413,28.8854
79.7487,28.8915
79.7598,28.8895
79.7620,28.8897
79.7745,28.8918
79.7862,28.8209
79.7821,28.8132
79.7854,28.8062
79.0939,26.3119
79.0980,26.3146
79.1015,26.3139
79.1146,26.3131
79.1191,26.3149
79.1266,26.3160
79.1272,26.3214
79.1180,26.3263
79.1157,26.3285
79.1157,26.3313
79.1242,26.3311
79.1259,26.3314
79.0930,26.3601
79.0768,26.3627
79.0768,26.3660
79.0792,26.3729
79.0891,26.3771
79.0905,26.3794
79.0885,26.3831
79.0896,26.3882
79.0870,26.3911
79.0807,26.4055
79.0868,26.4178
79.0919,26.4167
79.0927,26.4162
79.0970,26.4126
79.1007,26.4117
79.1149,26.4156
79.1172,26.4171
79.1168,26.4242
79.1191,26.4329
79.1233,26.4406
79.1268,26.4448
79.1240,26.4455
79.1210,26.4479
79.1103,26.4530
79.0999,26.4560
79.0949,26.4571
79.0929,26.4573
79.0912,26.4553
79.0911,26.4524
79.0894,26.4509
79.0833,26.4530
79.0827,26.4523
79.0830,26.4497
79.0809,26.4439
79.0777,26.4472
79.0728,26.4478
79.0691,26.4465
79.0671,26.4470
79.0668,26.4494
79.0613,26.4494
79.0606,26.4518
79.0580,26.4513
79.0575,26.4561
79.0532,26.4556
79.0485,26.4561
79.0468,26.4579
79.0471,26.4614
79.0643,26.4868
79.0623,26.4899
79.0611,26.4910
79.0609,26.5033
79.0566,26.5032
79.0509,26.5008
79.0497,26.5028
79.0498,26.5067
79.0437,26.5105
79.0393,26.5157
79.0396,26.5197
79.0410,26.5228
79.0333,26.5226
79.0196,26.5414
79.0186,26.5433
79.0205,26.5517
79.0172,26.5521
79.0128,26.5487
79.0080,26.5478
79.0060,26.5514
79.0028,26.5499
78.9980,26.5509
78.9957,26.5541
79.0052,26.5562
